"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Data.type","Region","Region_nice","Region_code","Region_macronew","Region_macro1","Region_macro1_nice","Region_macro2","Region_macro2_nice","Region_macro3","Region_macro3_nice","food_group","Region_crops"
"Treenuts","Estonia","Food supply quantity (g/capita/day)","g/capita/day",8,10,7,8.333333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Poland","Food supply quantity (g/capita/day)","g/capita/day",4,4,5,4.333333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Switzerland","Food supply (kcal/capita/day)","kcal/capita/day",62,61,62,61.66666667,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Latvia","Food supply quantity (g/capita/day)","g/capita/day",6,9,8,7.666666667,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Venezuela (Bolivarian Republic of)","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0.1,0.066666667,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Mexico","Protein supply quantity (g/capita/day)","g/capita/day",0.3,0.2,0.2,0.233333333,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Mongolia","Food supply (kcal/capita/day)","kcal/capita/day",10,17,18,15,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Saint Lucia","Food supply quantity (g/capita/day)","g/capita/day",7,4,0,3.666666667,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Maldives","Food supply (kcal/capita/day)","kcal/capita/day",82,78,89,83,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","New Zealand","Protein supply quantity (g/capita/day)","g/capita/day",0.6,0.8,0.5,0.633333333,"Food supplies (2009-2011 mean) ","Pacific_Region_ausnz","Australia New Zealand","PAC-ANZ","Pacific","Pacific_Region","Pacific","Australia and New Zealand","Asia and the Pacific","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Maldives","Fat supply quantity (g/capita/day)","g/capita/day",5.2,4.6,5.7,5.166666667,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Israel","Food supply (kcal/capita/day)","kcal/capita/day",46,37,37,40,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","South Africa","Food supply quantity (g/capita/day)","g/capita/day",1,1,1,1,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Chile","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.4,0.2,0.266666667,"Food supplies (2009-2011 mean) ","America_South_temperate","Temp. S. America","SAM-Tem","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","China, Taiwan Province of","Food supply quantity (g/capita/day)","g/capita/day",21,21,21,21,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Finland","Protein supply quantity (g/capita/day)","g/capita/day",0.3,0.3,0.4,0.333333333,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Canada","Fat supply quantity (g/capita/day)","g/capita/day",2.9,3.1,3.4,3.133333333,"Food supplies (2009-2011 mean) ","America_North","North America","NAM","North America","America_North","North America","North America","North America","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Kenya","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.2,0.2,0.166666667,"Food supplies (2009-2011 mean) ","Africa_East","East Africa","EAF","Africa","Africa_East","East Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Pakistan","Fat supply quantity (g/capita/day)","g/capita/day",0.3,0.2,0.2,0.233333333,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Cambodia","Food supply quantity (g/capita/day)","g/capita/day",1,1,1,1,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Norway","Fat supply quantity (g/capita/day)","g/capita/day",2.7,2.9,3.2,2.933333333,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Poland","Fat supply quantity (g/capita/day)","g/capita/day",1.1,1.1,1.2,1.133333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Jordan","Fat supply quantity (g/capita/day)","g/capita/day",1,1.1,1.2,1.1,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Armenia","Food supply (kcal/capita/day)","kcal/capita/day",12,12,13,12.33333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Libya","Protein supply quantity (g/capita/day)","g/capita/day",1,1,1.1,1.033333333,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Liberia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Dominican Republic","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Lebanon","Fat supply quantity (g/capita/day)","g/capita/day",9.2,7,5.4,7.2,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Antigua and Barbuda","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Tajikistan","Food supply (kcal/capita/day)","kcal/capita/day",5,5,5,5,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","France","Protein supply quantity (g/capita/day)","g/capita/day",0.7,0.7,0.7,0.7,"Food supplies (2009-2011 mean) ","Europe_Western_south","SW Europe","WEU-S","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Turkmenistan","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Portugal","Food supply quantity (g/capita/day)","g/capita/day",13,12,11,12,"Food supplies (2009-2011 mean) ","Europe_Western_south","SW Europe","WEU-S","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Spain","Food supply (kcal/capita/day)","kcal/capita/day",45,34,37,38.66666667,"Food supplies (2009-2011 mean) ","Europe_Western_south","SW Europe","WEU-S","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Yemen","Food supply quantity (g/capita/day)","g/capita/day",1,0,0,0.333333333,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Samoa","Food supply quantity (g/capita/day)","g/capita/day",1,1,1,1,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Kenya","Food supply (kcal/capita/day)","kcal/capita/day",5,7,8,6.666666667,"Food supplies (2009-2011 mean) ","Africa_East","East Africa","EAF","Africa","Africa_East","East Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Slovakia","Food supply quantity (g/capita/day)","g/capita/day",7,7,7,7,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Germany","Protein supply quantity (g/capita/day)","g/capita/day",1.2,1.2,1.2,1.2,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Yemen","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Yemen","Food supply (kcal/capita/day)","kcal/capita/day",2,1,1,1.333333333,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Kyrgyzstan","Protein supply quantity (g/capita/day)","g/capita/day",0.4,0.4,0.4,0.4,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Georgia","Food supply (kcal/capita/day)","kcal/capita/day",20,16,15,17,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Gambia","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Myanmar","Protein supply quantity (g/capita/day)","g/capita/day",0.3,0.3,0.3,0.3,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Gambia","Food supply quantity (g/capita/day)","g/capita/day",1,1,1,1,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Albania","Fat supply quantity (g/capita/day)","g/capita/day",1.8,1.8,1.9,1.833333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Jordan","Protein supply quantity (g/capita/day)","g/capita/day",0.4,0.4,0.5,0.433333333,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
