"Region_crops","Country","Element","Y2009","Y2010","Y2011"
"W Asia and SE Mediterranean","Mozambique","Fat supply quantity (g/capita/day)",0.9,2.7,4.5
"W Asia and SE Mediterranean","Mozambique","Food supply (kcal/capita/day)",353,333,367
"W Asia and SE Mediterranean","Mozambique","Food supply quantity (g/capita/day)",131,131,138
"W Asia and SE Mediterranean","Mozambique","Protein supply quantity (g/capita/day)",10.1,8.1,8.9
"W Asia and SE Mediterranean","Myanmar","Fat supply quantity (g/capita/day)",8.8,7.5,6.3
"W Asia and SE Mediterranean","Myanmar","Food supply (kcal/capita/day)",398,399,388
"W Asia and SE Mediterranean","Myanmar","Food supply quantity (g/capita/day)",158,166,166
"W Asia and SE Mediterranean","Myanmar","Protein supply quantity (g/capita/day)",9.7,10.4,10.1
"W Asia and SE Mediterranean","Namibia","Fat supply quantity (g/capita/day)",1.5,1.5,2.5
"W Asia and SE Mediterranean","Namibia","Food supply (kcal/capita/day)",589,595,617
"W Asia and SE Mediterranean","Namibia","Food supply quantity (g/capita/day)",431,424,444
"W Asia and SE Mediterranean","Namibia","Protein supply quantity (g/capita/day)",13,12.8,13.3
"W Asia and SE Mediterranean","Nepal","Fat supply quantity (g/capita/day)",8.2,8.2,8.5
"W Asia and SE Mediterranean","Nepal","Food supply (kcal/capita/day)",548,546,562
"W Asia and SE Mediterranean","Nepal","Food supply quantity (g/capita/day)",261,280,277
"W Asia and SE Mediterranean","Nepal","Protein supply quantity (g/capita/day)",15.3,14.8,16.3
"W Asia and SE Mediterranean","Netherlands","Fat supply quantity (g/capita/day)",5.1,5.6,5.2
"W Asia and SE Mediterranean","Netherlands","Food supply (kcal/capita/day)",1236,1281,1253
"W Asia and SE Mediterranean","Netherlands","Food supply quantity (g/capita/day)",630,630,628
"W Asia and SE Mediterranean","Netherlands","Protein supply quantity (g/capita/day)",21.5,23.1,22.4
"W Asia and SE Mediterranean","New Caledonia","Fat supply quantity (g/capita/day)",12.9,13.5,13.8
"W Asia and SE Mediterranean","New Caledonia","Food supply (kcal/capita/day)",976,993,1010
"W Asia and SE Mediterranean","New Caledonia","Food supply quantity (g/capita/day)",458,467,472
"W Asia and SE Mediterranean","New Caledonia","Protein supply quantity (g/capita/day)",17.9,17.8,18.3
"W Asia and SE Mediterranean","New Zealand","Fat supply quantity (g/capita/day)",10.5,11.9,10.3
"W Asia and SE Mediterranean","New Zealand","Food supply (kcal/capita/day)",1335,1325,1287
"W Asia and SE Mediterranean","New Zealand","Food supply quantity (g/capita/day)",624,613,595
"W Asia and SE Mediterranean","New Zealand","Protein supply quantity (g/capita/day)",19.7,21.2,21.1
"W Asia and SE Mediterranean","Nicaragua","Fat supply quantity (g/capita/day)",1.5,1.6,1.9
"W Asia and SE Mediterranean","Nicaragua","Food supply (kcal/capita/day)",585,592,604
"W Asia and SE Mediterranean","Nicaragua","Food supply quantity (g/capita/day)",209,215,215
"W Asia and SE Mediterranean","Nicaragua","Protein supply quantity (g/capita/day)",5.4,5.6,5.7
"W Asia and SE Mediterranean","Niger","Fat supply quantity (g/capita/day)",7.6,8.1,8.2
"W Asia and SE Mediterranean","Niger","Food supply (kcal/capita/day)",499,522,508
"W Asia and SE Mediterranean","Niger","Food supply quantity (g/capita/day)",190,187,186
"W Asia and SE Mediterranean","Niger","Protein supply quantity (g/capita/day)",23.9,25.4,25.4
"W Asia and SE Mediterranean","Nigeria","Fat supply quantity (g/capita/day)",1,1,0.9
"W Asia and SE Mediterranean","Nigeria","Food supply (kcal/capita/day)",385,389,383
"W Asia and SE Mediterranean","Nigeria","Food supply quantity (g/capita/day)",171,175,174
"W Asia and SE Mediterranean","Nigeria","Protein supply quantity (g/capita/day)",11.6,11.8,11.4
"W Asia and SE Mediterranean","Norway","Fat supply quantity (g/capita/day)",21.3,27.5,20.7
"W Asia and SE Mediterranean","Norway","Food supply (kcal/capita/day)",1557,1594,1502
"W Asia and SE Mediterranean","Norway","Food supply quantity (g/capita/day)",668,663,641
"W Asia and SE Mediterranean","Norway","Protein supply quantity (g/capita/day)",30.6,30.8,29.6
"W Asia and SE Mediterranean","Occupied Palestinian Territory","Fat supply quantity (g/capita/day)",16.9,17.9,15
"W Asia and SE Mediterranean","Occupied Palestinian Territory","Food supply (kcal/capita/day)",1141,1225,1254
"W Asia and SE Mediterranean","Occupied Palestinian Territory","Food supply quantity (g/capita/day)",430,429,453
"W Asia and SE Mediterranean","Occupied Palestinian Territory","Protein supply quantity (g/capita/day)",24.9,27.8,29.3
"W Asia and SE Mediterranean","Pakistan","Fat supply quantity (g/capita/day)",8.5,8.1,8.7
"W Asia and SE Mediterranean","Pakistan","Food supply (kcal/capita/day)",1295,1310,1285
"W Asia and SE Mediterranean","Pakistan","Food supply quantity (g/capita/day)",497,513,521
"W Asia and SE Mediterranean","Pakistan","Protein supply quantity (g/capita/day)",27.5,27.3,27.3
"W Asia and SE Mediterranean","Panama","Fat supply quantity (g/capita/day)",4.1,5.1,5.2
"W Asia and SE Mediterranean","Panama","Food supply (kcal/capita/day)",697,733,760
"W Asia and SE Mediterranean","Panama","Food supply quantity (g/capita/day)",416,419,439
"W Asia and SE Mediterranean","Panama","Protein supply quantity (g/capita/day)",10.8,11.4,11.1
"W Asia and SE Mediterranean","Paraguay","Fat supply quantity (g/capita/day)",4.5,4,4.2
"W Asia and SE Mediterranean","Paraguay","Food supply (kcal/capita/day)",570,591,599
"W Asia and SE Mediterranean","Paraguay","Food supply quantity (g/capita/day)",274,292,293
"W Asia and SE Mediterranean","Paraguay","Protein supply quantity (g/capita/day)",8.5,9.1,9.3
"W Asia and SE Mediterranean","Peru","Fat supply quantity (g/capita/day)",2.4,3.1,3.2
"W Asia and SE Mediterranean","Peru","Food supply (kcal/capita/day)",692,729,716
"W Asia and SE Mediterranean","Peru","Food supply quantity (g/capita/day)",386,402,400
"W Asia and SE Mediterranean","Peru","Protein supply quantity (g/capita/day)",16.3,17.2,16.5
"W Asia and SE Mediterranean","Philippines","Fat supply quantity (g/capita/day)",0.6,0.6,0.4
"W Asia and SE Mediterranean","Philippines","Food supply (kcal/capita/day)",375,392,351
"W Asia and SE Mediterranean","Philippines","Food supply quantity (g/capita/day)",149,155,138
"W Asia and SE Mediterranean","Philippines","Protein supply quantity (g/capita/day)",4.3,4.9,3.7
"W Asia and SE Mediterranean","Poland","Fat supply quantity (g/capita/day)",21,17.5,17.7
"W Asia and SE Mediterranean","Poland","Food supply (kcal/capita/day)",1867,1846,1863
"W Asia and SE Mediterranean","Poland","Food supply quantity (g/capita/day)",844,839,859
"W Asia and SE Mediterranean","Poland","Protein supply quantity (g/capita/day)",37.1,37.3,37.2
"W Asia and SE Mediterranean","Portugal","Fat supply quantity (g/capita/day)",25.4,25.3,26.6
"W Asia and SE Mediterranean","Portugal","Food supply (kcal/capita/day)",1364,1347,1296
"W Asia and SE Mediterranean","Portugal","Food supply quantity (g/capita/day)",693,705,661
"W Asia and SE Mediterranean","Portugal","Protein supply quantity (g/capita/day)",25.6,25.1,23.4
"W Asia and SE Mediterranean","Republic of Korea","Fat supply quantity (g/capita/day)",7.7,8.8,11.3
"W Asia and SE Mediterranean","Republic of Korea","Food supply (kcal/capita/day)",742,776,773
"W Asia and SE Mediterranean","Republic of Korea","Food supply quantity (g/capita/day)",407,419,416
"W Asia and SE Mediterranean","Republic of Korea","Protein supply quantity (g/capita/day)",13.7,14.1,14.2
"W Asia and SE Mediterranean","Republic of Moldova","Fat supply quantity (g/capita/day)",2.9,2.6,2.9
"W Asia and SE Mediterranean","Republic of Moldova","Food supply (kcal/capita/day)",815,792,790
"W Asia and SE Mediterranean","Republic of Moldova","Food supply quantity (g/capita/day)",441,441,448
"W Asia and SE Mediterranean","Republic of Moldova","Protein supply quantity (g/capita/day)",16.7,15.6,13.9
"W Asia and SE Mediterranean","Romania","Fat supply quantity (g/capita/day)",5.5,5.8,5.9
"W Asia and SE Mediterranean","Romania","Food supply (kcal/capita/day)",1430,1363,1387
"W Asia and SE Mediterranean","Romania","Food supply quantity (g/capita/day)",793,756,783
"W Asia and SE Mediterranean","Romania","Protein supply quantity (g/capita/day)",33.9,33.5,34.2
"W Asia and SE Mediterranean","Russian Federation","Fat supply quantity (g/capita/day)",4.2,4.7,4.6
"W Asia and SE Mediterranean","Russian Federation","Food supply (kcal/capita/day)",1633,1683,1682
"W Asia and SE Mediterranean","Russian Federation","Food supply quantity (g/capita/day)",773,785,789
"W Asia and SE Mediterranean","Russian Federation","Protein supply quantity (g/capita/day)",34.5,35.3,35
"W Asia and SE Mediterranean","Rwanda","Fat supply quantity (g/capita/day)",0.4,0.5,0.6
"W Asia and SE Mediterranean","Rwanda","Food supply (kcal/capita/day)",156,182,193
"W Asia and SE Mediterranean","Rwanda","Food supply quantity (g/capita/day)",69,79,86
"W Asia and SE Mediterranean","Rwanda","Protein supply quantity (g/capita/day)",4.1,4.7,4.9
"W Asia and SE Mediterranean","Saint Kitts and Nevis","Fat supply quantity (g/capita/day)",5.2,4.1,4
"W Asia and SE Mediterranean","Saint Kitts and Nevis","Food supply (kcal/capita/day)",937,906,905
"W Asia and SE Mediterranean","Saint Kitts and Nevis","Food supply quantity (g/capita/day)",401,384,380
"W Asia and SE Mediterranean","Saint Kitts and Nevis","Protein supply quantity (g/capita/day)",16.5,15.6,15.7
"W Asia and SE Mediterranean","Saint Lucia","Fat supply quantity (g/capita/day)",2.7,2.7,2.7
"W Asia and SE Mediterranean","Saint Lucia","Food supply (kcal/capita/day)",1215,1234,1269
"W Asia and SE Mediterranean","Saint Lucia","Food supply quantity (g/capita/day)",506,536,526
"W Asia and SE Mediterranean","Saint Lucia","Protein supply quantity (g/capita/day)",21.6,22,22.3
"W Asia and SE Mediterranean","Saint Vincent and the Grenadines","Fat supply quantity (g/capita/day)",4.2,4.4,4.6
"W Asia and SE Mediterranean","Saint Vincent and the Grenadines","Food supply (kcal/capita/day)",1038,1013,1056
"W Asia and SE Mediterranean","Saint Vincent and the Grenadines","Food supply quantity (g/capita/day)",397,389,402
"W Asia and SE Mediterranean","Saint Vincent and the Grenadines","Protein supply quantity (g/capita/day)",18.7,18.6,19.6
"W Asia and SE Mediterranean","Samoa","Fat supply quantity (g/capita/day)",2.7,2.8,3
"W Asia and SE Mediterranean","Samoa","Food supply (kcal/capita/day)",655,634,681
"W Asia and SE Mediterranean","Samoa","Food supply quantity (g/capita/day)",281,289,318
"W Asia and SE Mediterranean","Samoa","Protein supply quantity (g/capita/day)",11.1,11.2,11.6
"W Asia and SE Mediterranean","Sao Tome and Principe","Fat supply quantity (g/capita/day)",3.1,3,3.1
"W Asia and SE Mediterranean","Sao Tome and Principe","Food supply (kcal/capita/day)",717,730,721
"W Asia and SE Mediterranean","Sao Tome and Principe","Food supply quantity (g/capita/day)",325,337,328
"W Asia and SE Mediterranean","Sao Tome and Principe","Protein supply quantity (g/capita/day)",15.8,15.8,15.7
"W Asia and SE Mediterranean","Saudi Arabia","Fat supply quantity (g/capita/day)",7.7,8.9,8.9
"W Asia and SE Mediterranean","Saudi Arabia","Food supply (kcal/capita/day)",1337,1363,1330
"W Asia and SE Mediterranean","Saudi Arabia","Food supply quantity (g/capita/day)",491,498,501
"W Asia and SE Mediterranean","Saudi Arabia","Protein supply quantity (g/capita/day)",28,29.3,28.3
"W Asia and SE Mediterranean","Senegal","Fat supply quantity (g/capita/day)",3.3,2.8,3.1
"W Asia and SE Mediterranean","Senegal","Food supply (kcal/capita/day)",485,481,494
"W Asia and SE Mediterranean","Senegal","Food supply quantity (g/capita/day)",210,206,213
"W Asia and SE Mediterranean","Senegal","Protein supply quantity (g/capita/day)",12,11.5,11.8
"W Asia and SE Mediterranean","Serbia","Fat supply quantity (g/capita/day)",3.3,3.2,3.3
"W Asia and SE Mediterranean","Serbia","Food supply (kcal/capita/day)",1218,1212,1231
"W Asia and SE Mediterranean","Serbia","Food supply quantity (g/capita/day)",619,600,601
"W Asia and SE Mediterranean","Serbia","Protein supply quantity (g/capita/day)",26.8,27.8,27.4
"W Asia and SE Mediterranean","Sierra Leone","Fat supply quantity (g/capita/day)",2.3,2.3,2.6
"W Asia and SE Mediterranean","Sierra Leone","Food supply (kcal/capita/day)",294,250,272
"W Asia and SE Mediterranean","Sierra Leone","Food supply quantity (g/capita/day)",94,83,93
"W Asia and SE Mediterranean","Sierra Leone","Protein supply quantity (g/capita/day)",10.7,9.6,9.9
"W Asia and SE Mediterranean","Slovakia","Fat supply quantity (g/capita/day)",26.9,29,30.4
"W Asia and SE Mediterranean","Slovakia","Food supply (kcal/capita/day)",1555,1605,1627
"W Asia and SE Mediterranean","Slovakia","Food supply quantity (g/capita/day)",714,703,734
"W Asia and SE Mediterranean","Slovakia","Protein supply quantity (g/capita/day)",26.8,27.6,29.2
"W Asia and SE Mediterranean","Slovenia","Fat supply quantity (g/capita/day)",10.7,10.5,13.9
"W Asia and SE Mediterranean","Slovenia","Food supply (kcal/capita/day)",1201,1183,1257
"W Asia and SE Mediterranean","Slovenia","Food supply quantity (g/capita/day)",719,693,732
"W Asia and SE Mediterranean","Slovenia","Protein supply quantity (g/capita/day)",24.2,23.8,25.2
"W Asia and SE Mediterranean","Solomon Islands","Fat supply quantity (g/capita/day)",1.3,1.5,2.4
"W Asia and SE Mediterranean","Solomon Islands","Food supply (kcal/capita/day)",358,420,456
"W Asia and SE Mediterranean","Solomon Islands","Food supply quantity (g/capita/day)",144,166,191
"W Asia and SE Mediterranean","Solomon Islands","Protein supply quantity (g/capita/day)",9.9,11,13
"W Asia and SE Mediterranean","Somalia","Fat supply quantity (g/capita/day)",9.9,9.6,9.8
"W Asia and SE Mediterranean","Somalia","Food supply (kcal/capita/day)",515,479,493
"W Asia and SE Mediterranean","Somalia","Food supply quantity (g/capita/day)",144,134,141
"W Asia and SE Mediterranean","Somalia","Protein supply quantity (g/capita/day)",8.2,6.5,7.1
"W Asia and SE Mediterranean","South Africa","Fat supply quantity (g/capita/day)",2.3,2.2,2.4
"W Asia and SE Mediterranean","South Africa","Food supply (kcal/capita/day)",873,882,907
"W Asia and SE Mediterranean","South Africa","Food supply quantity (g/capita/day)",452,434,462
"W Asia and SE Mediterranean","South Africa","Protein supply quantity (g/capita/day)",16.6,16.3,17
"W Asia and SE Mediterranean","Spain","Fat supply quantity (g/capita/day)",43.5,47.1,51.8
"W Asia and SE Mediterranean","Spain","Food supply (kcal/capita/day)",1459,1461,1458
"W Asia and SE Mediterranean","Spain","Food supply quantity (g/capita/day)",709,697,676
"W Asia and SE Mediterranean","Spain","Protein supply quantity (g/capita/day)",26.6,26,24.7
"W Asia and SE Mediterranean","Sri Lanka","Fat supply quantity (g/capita/day)",1.8,1.6,1.9
"W Asia and SE Mediterranean","Sri Lanka","Food supply (kcal/capita/day)",663,629,682
"W Asia and SE Mediterranean","Sri Lanka","Food supply quantity (g/capita/day)",327,309,309
"W Asia and SE Mediterranean","Sri Lanka","Protein supply quantity (g/capita/day)",13.8,11.9,14.6
"W Asia and SE Mediterranean","Sudan (former)","Fat supply quantity (g/capita/day)",7.4,6.7,5.8
"W Asia and SE Mediterranean","Sudan (former)","Food supply (kcal/capita/day)",718,722,722
"W Asia and SE Mediterranean","Sudan (former)","Food supply quantity (g/capita/day)",294,298,296
"W Asia and SE Mediterranean","Sudan (former)","Protein supply quantity (g/capita/day)",15.4,15.9,16.1
"W Asia and SE Mediterranean","Suriname","Fat supply quantity (g/capita/day)",4.2,4.3,4.4
"W Asia and SE Mediterranean","Suriname","Food supply (kcal/capita/day)",1013,1012,1010
"W Asia and SE Mediterranean","Suriname","Food supply quantity (g/capita/day)",472,470,469
"W Asia and SE Mediterranean","Suriname","Protein supply quantity (g/capita/day)",14.2,14.1,13.4
"W Asia and SE Mediterranean","Swaziland","Fat supply quantity (g/capita/day)",2.8,2.9,2.9
"W Asia and SE Mediterranean","Swaziland","Food supply (kcal/capita/day)",663,635,650
"W Asia and SE Mediterranean","Swaziland","Food supply quantity (g/capita/day)",227,225,232
"W Asia and SE Mediterranean","Swaziland","Protein supply quantity (g/capita/day)",11.9,12.1,12.2
"W Asia and SE Mediterranean","Sweden","Fat supply quantity (g/capita/day)",21.2,23.5,13.1
"W Asia and SE Mediterranean","Sweden","Food supply (kcal/capita/day)",1362,1381,1283
"W Asia and SE Mediterranean","Sweden","Food supply quantity (g/capita/day)",570,587,602
"W Asia and SE Mediterranean","Sweden","Protein supply quantity (g/capita/day)",23.8,23.9,22.7
"W Asia and SE Mediterranean","Switzerland","Fat supply quantity (g/capita/day)",19.7,19.2,19.9
"W Asia and SE Mediterranean","Switzerland","Food supply (kcal/capita/day)",1511,1505,1515
"W Asia and SE Mediterranean","Switzerland","Food supply quantity (g/capita/day)",717,715,715
"W Asia and SE Mediterranean","Switzerland","Protein supply quantity (g/capita/day)",22.9,23,23.1
"W Asia and SE Mediterranean","Syrian Arab Republic","Fat supply quantity (g/capita/day)",25.8,32.1,31.9
"W Asia and SE Mediterranean","Syrian Arab Republic","Food supply (kcal/capita/day)",1838,1898,1911
"W Asia and SE Mediterranean","Syrian Arab Republic","Food supply quantity (g/capita/day)",620,628,642
"W Asia and SE Mediterranean","Syrian Arab Republic","Protein supply quantity (g/capita/day)",40.5,40.1,40.6
"W Asia and SE Mediterranean","Tajikistan","Fat supply quantity (g/capita/day)",14.1,13.9,12.7
