Item,Country,Element,Unit,Y2009,Y2010,Y2011,Average
Rice,Syrian Arab Republic,Food supply (kcal/capita/day),kcal/capita/day,106,141,98,115
Rice,Syrian Arab Republic,Food supply quantity (g/capita/day),g/capita/day,26,35,25,28.66666667
Rice,Syrian Arab Republic,Protein supply quantity (g/capita/day),g/capita/day,2.1,2.8,1.9,2.266666667
Rice,Tajikistan,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Tajikistan,Food supply (kcal/capita/day),kcal/capita/day,65,69,71,68.33333333
Rice,Tajikistan,Food supply quantity (g/capita/day),g/capita/day,18,19,20,19
Rice,Tajikistan,Protein supply quantity (g/capita/day),g/capita/day,1.2,1.3,1.3,1.266666667
Rice,Thailand,Fat supply quantity (g/capita/day),g/capita/day,3.1,3.1,3,3.066666667
Rice,Thailand,Food supply (kcal/capita/day),kcal/capita/day,1175,1149,1114,1146
Rice,Thailand,Food supply quantity (g/capita/day),g/capita/day,323,316,307,315.3333333
Rice,Thailand,Protein supply quantity (g/capita/day),g/capita/day,20.5,20,19.4,19.96666667
Rice,The former Yugoslav Republic of Macedonia,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,The former Yugoslav Republic of Macedonia,Food supply (kcal/capita/day),kcal/capita/day,24,24,27,25
Rice,The former Yugoslav Republic of Macedonia,Food supply quantity (g/capita/day),g/capita/day,7,7,8,7.333333333
Rice,The former Yugoslav Republic of Macedonia,Protein supply quantity (g/capita/day),g/capita/day,0.5,0.5,0.5,0.5
Rice,Timor-Leste,Fat supply quantity (g/capita/day),g/capita/day,1.3,1.4,1.4,1.366666667
Rice,Timor-Leste,Food supply (kcal/capita/day),kcal/capita/day,594,638,638,623.3333333
Rice,Timor-Leste,Food supply quantity (g/capita/day),g/capita/day,166,179,179,174.6666667
Rice,Timor-Leste,Protein supply quantity (g/capita/day),g/capita/day,10.4,11.2,11.2,10.93333333
Rice,Togo,Fat supply quantity (g/capita/day),g/capita/day,0.7,0.8,0.8,0.766666667
Rice,Togo,Food supply (kcal/capita/day),kcal/capita/day,234,224,235,231
Rice,Togo,Food supply quantity (g/capita/day),g/capita/day,64,62,65,63.66666667
Rice,Togo,Protein supply quantity (g/capita/day),g/capita/day,4.9,4.8,5.1,4.933333333
Rice,Trinidad and Tobago,Fat supply quantity (g/capita/day),g/capita/day,0.8,0.9,0.7,0.8
Rice,Trinidad and Tobago,Food supply (kcal/capita/day),kcal/capita/day,194,200,204,199.3333333
Rice,Trinidad and Tobago,Food supply quantity (g/capita/day),g/capita/day,48,49,52,49.66666667
Rice,Trinidad and Tobago,Protein supply quantity (g/capita/day),g/capita/day,4,4.1,4.2,4.1
Rice,Tunisia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Rice,Tunisia,Food supply (kcal/capita/day),kcal/capita/day,9,9,14,10.66666667
Rice,Tunisia,Food supply quantity (g/capita/day),g/capita/day,2,3,4,3
Rice,Tunisia,Protein supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.3,0.233333333
Rice,Turkey,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
Rice,Turkey,Food supply (kcal/capita/day),kcal/capita/day,85,87,90,87.33333333
Rice,Turkey,Food supply quantity (g/capita/day),g/capita/day,26,27,27,26.66666667
Rice,Turkey,Protein supply quantity (g/capita/day),g/capita/day,1.5,1.5,1.6,1.533333333
Rice,Turkmenistan,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.3,0.3,0.3
Rice,Turkmenistan,Food supply (kcal/capita/day),kcal/capita/day,127,170,167,154.6666667
Rice,Turkmenistan,Food supply quantity (g/capita/day),g/capita/day,35,47,46,42.66666667
Rice,Turkmenistan,Protein supply quantity (g/capita/day),g/capita/day,2.4,3.2,3.1,2.9
Rice,Uganda,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Uganda,Food supply (kcal/capita/day),kcal/capita/day,49,49,54,50.66666667
Rice,Uganda,Food supply quantity (g/capita/day),g/capita/day,14,14,15,14.33333333
Rice,Uganda,Protein supply quantity (g/capita/day),g/capita/day,1,0.9,1,0.966666667
Rice,Ukraine,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Ukraine,Food supply (kcal/capita/day),kcal/capita/day,33,28,34,31.66666667
Rice,Ukraine,Food supply quantity (g/capita/day),g/capita/day,9,8,10,9
Rice,Ukraine,Protein supply quantity (g/capita/day),g/capita/day,0.6,0.5,0.6,0.566666667
Rice,United Arab Emirates,Fat supply quantity (g/capita/day),g/capita/day,0.9,1,1,0.966666667
Rice,United Arab Emirates,Food supply (kcal/capita/day),kcal/capita/day,455,522,496,491
Rice,United Arab Emirates,Food supply quantity (g/capita/day),g/capita/day,126,145,138,136.3333333
Rice,United Arab Emirates,Protein supply quantity (g/capita/day),g/capita/day,8.5,9.7,9.2,9.133333333
Rice,United Kingdom,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,United Kingdom,Food supply (kcal/capita/day),kcal/capita/day,66,74,73,71
Rice,United Kingdom,Food supply quantity (g/capita/day),g/capita/day,17,19,19,18.33333333
Rice,United Kingdom,Protein supply quantity (g/capita/day),g/capita/day,1.2,1.4,1.4,1.333333333
Rice,United Republic of Tanzania,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.3,0.3,0.3
Rice,United Republic of Tanzania,Food supply (kcal/capita/day),kcal/capita/day,189,184,192,188.3333333
Rice,United Republic of Tanzania,Food supply quantity (g/capita/day),g/capita/day,53,52,54,53
Rice,United Republic of Tanzania,Protein supply quantity (g/capita/day),g/capita/day,3.6,3.5,3.7,3.6
Rice,United States of America,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,United States of America,Food supply (kcal/capita/day),kcal/capita/day,72,73,77,74
Rice,United States of America,Food supply quantity (g/capita/day),g/capita/day,19,19,20,19.33333333
Rice,United States of America,Protein supply quantity (g/capita/day),g/capita/day,1.3,1.4,1.4,1.366666667
Rice,Uruguay,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.3,0.4,0.333333333
Rice,Uruguay,Food supply (kcal/capita/day),kcal/capita/day,183,186,193,187.3333333
Rice,Uruguay,Food supply quantity (g/capita/day),g/capita/day,50,51,53,51.33333333
Rice,Uruguay,Protein supply quantity (g/capita/day),g/capita/day,3.6,3.7,3.8,3.7
Rice,Uzbekistan,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Uzbekistan,Food supply (kcal/capita/day),kcal/capita/day,37,40,39,38.66666667
Rice,Uzbekistan,Food supply quantity (g/capita/day),g/capita/day,11,11,11,11
Rice,Uzbekistan,Protein supply quantity (g/capita/day),g/capita/day,0.7,0.7,0.7,0.7
Rice,Vanuatu,Fat supply quantity (g/capita/day),g/capita/day,1.1,1,1,1.033333333
Rice,Vanuatu,Food supply (kcal/capita/day),kcal/capita/day,505,462,435,467.3333333
Rice,Vanuatu,Food supply quantity (g/capita/day),g/capita/day,138,126,118,127.3333333
Rice,Vanuatu,Protein supply quantity (g/capita/day),g/capita/day,8.8,8.2,7.7,8.233333333
Rice,Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),g/capita/day,0.5,0.5,0.4,0.466666667
Rice,Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),kcal/capita/day,307,307,256,290
Rice,Venezuela (Bolivarian Republic of),Food supply quantity (g/capita/day),g/capita/day,88,88,73,83
Rice,Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),g/capita/day,6.1,6.1,5.1,5.766666667
Rice,Viet Nam,Fat supply quantity (g/capita/day),g/capita/day,4.9,4.9,4.9,4.9
Rice,Viet Nam,Food supply (kcal/capita/day),kcal/capita/day,1395,1401,1400,1398.666667
Rice,Viet Nam,Food supply quantity (g/capita/day),g/capita/day,397,398,398,397.6666667
Rice,Viet Nam,Protein supply quantity (g/capita/day),g/capita/day,28.4,28.5,28.5,28.46666667
Rice,Yemen,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.3,0.3,0.3
Rice,Yemen,Food supply (kcal/capita/day),kcal/capita/day,156,145,153,151.3333333
Rice,Yemen,Food supply quantity (g/capita/day),g/capita/day,41,39,41,40.33333333
Rice,Yemen,Protein supply quantity (g/capita/day),g/capita/day,3,2.8,2.9,2.9
Rice,Zambia,Fat supply quantity (g/capita/day),g/capita/day,0,0.1,0,0.033333333
Rice,Zambia,Food supply (kcal/capita/day),kcal/capita/day,27,32,26,28.33333333
Rice,Zambia,Food supply quantity (g/capita/day),g/capita/day,8,9,7,8
Rice,Zambia,Protein supply quantity (g/capita/day),g/capita/day,0.5,0.6,0.5,0.533333333
Rice,Zimbabwe,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Zimbabwe,Food supply (kcal/capita/day),kcal/capita/day,33,56,61,50
Rice,Zimbabwe,Food supply quantity (g/capita/day),g/capita/day,9,15,17,13.66666667
Rice,Zimbabwe,Protein supply quantity (g/capita/day),g/capita/day,0.6,1.1,1.1,0.933333333
"Roots, other",Afghanistan,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Afghanistan,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Afghanistan,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Afghanistan,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Albania,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Albania,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Albania,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Albania,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Algeria,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Algeria,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Algeria,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Algeria,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Angola,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Angola,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Angola,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Angola,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Antigua and Barbuda,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Antigua and Barbuda,Food supply (kcal/capita/day),kcal/capita/day,5,5,2,4
"Roots, other",Antigua and Barbuda,Food supply quantity (g/capita/day),g/capita/day,6,5,2,4.333333333
"Roots, other",Antigua and Barbuda,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0,0.066666667
"Roots, other",Argentina,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Argentina,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Argentina,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Argentina,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Armenia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Armenia,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Armenia,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Armenia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Australia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Australia,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Australia,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Australia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Austria,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Austria,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Austria,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Austria,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Azerbaijan,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Azerbaijan,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Azerbaijan,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Azerbaijan,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Bahamas,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Bahamas,Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
"Roots, other",Bahamas,Food supply quantity (g/capita/day),g/capita/day,1,1,1,1
"Roots, other",Bahamas,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Bangladesh,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Bangladesh,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Bangladesh,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Bangladesh,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Barbados,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Barbados,Food supply (kcal/capita/day),kcal/capita/day,1,3,1,1.666666667
"Roots, other",Barbados,Food supply quantity (g/capita/day),g/capita/day,1,3,1,1.666666667
"Roots, other",Barbados,Protein supply quantity (g/capita/day),g/capita/day,0,0.1,0,0.033333333
"Roots, other",Belarus,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Belarus,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Belarus,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Belarus,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Belgium,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Belgium,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Belgium,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Belgium,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Belize,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Belize,Food supply (kcal/capita/day),kcal/capita/day,3,3,3,3
"Roots, other",Belize,Food supply quantity (g/capita/day),g/capita/day,3,4,3,3.333333333
"Roots, other",Belize,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0,0.066666667
"Roots, other",Benin,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Benin,Food supply (kcal/capita/day),kcal/capita/day,1,0,0,0.333333333
"Roots, other",Benin,Food supply quantity (g/capita/day),g/capita/day,1,0,0,0.333333333
"Roots, other",Benin,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Bermuda,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Bermuda,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Bermuda,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Bermuda,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Roots, other",Bolivia (Plurinational State of),Food supply (kcal/capita/day),kcal/capita/day,6,6,6,6
"Roots, other",Bolivia (Plurinational State of),Food supply quantity (g/capita/day),g/capita/day,10,10,9,9.666666667
"Roots, other",Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Roots, other",Bosnia and Herzegovina,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Bosnia and Herzegovina,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Bosnia and Herzegovina,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Bosnia and Herzegovina,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Botswana,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
"Roots, other",Botswana,Food supply (kcal/capita/day),kcal/capita/day,93,104,107,101.3333333
"Roots, other",Botswana,Food supply quantity (g/capita/day),g/capita/day,103,114,118,111.6666667
"Roots, other",Botswana,Protein supply quantity (g/capita/day),g/capita/day,1.6,1.8,1.9,1.766666667
"Roots, other",Brazil,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Brazil,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Brazil,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Brazil,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Brunei Darussalam,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Brunei Darussalam,Food supply (kcal/capita/day),kcal/capita/day,4,3,3,3.333333333
"Roots, other",Brunei Darussalam,Food supply quantity (g/capita/day),g/capita/day,5,4,4,4.333333333
"Roots, other",Brunei Darussalam,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Roots, other",Bulgaria,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Bulgaria,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Bulgaria,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Bulgaria,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Burkina Faso,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Burkina Faso,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Burkina Faso,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Burkina Faso,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Cabo Verde,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Cabo Verde,Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
"Roots, other",Cabo Verde,Food supply quantity (g/capita/day),g/capita/day,3,2,3,2.666666667
"Roots, other",Cabo Verde,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Cambodia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Cambodia,Food supply (kcal/capita/day),kcal/capita/day,6,6,6,6
"Roots, other",Cambodia,Food supply quantity (g/capita/day),g/capita/day,6,6,6,6
"Roots, other",Cambodia,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Roots, other",Cameroon,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Roots, other",Cameroon,Food supply (kcal/capita/day),kcal/capita/day,58,58,57,57.66666667
"Roots, other",Cameroon,Food supply quantity (g/capita/day),g/capita/day,68,68,67,67.66666667
"Roots, other",Cameroon,Protein supply quantity (g/capita/day),g/capita/day,1,1,1,1
"Roots, other",Canada,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Canada,Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
"Roots, other",Canada,Food supply quantity (g/capita/day),g/capita/day,1,1,1,1
"Roots, other",Canada,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Central African Republic,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Roots, other",Central African Republic,Food supply (kcal/capita/day),kcal/capita/day,60,61,62,61
"Roots, other",Central African Republic,Food supply quantity (g/capita/day),g/capita/day,69,71,72,70.66666667
"Roots, other",Central African Republic,Protein supply quantity (g/capita/day),g/capita/day,1,1.1,1.1,1.066666667
"Roots, other",Chad,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Chad,Food supply (kcal/capita/day),kcal/capita/day,6,4,4,4.666666667
"Roots, other",Chad,Food supply quantity (g/capita/day),g/capita/day,7,5,5,5.666666667
"Roots, other",Chad,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Roots, other",Chile,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Chile,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Roots, other",Chile,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other",Chile,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other","China, Hong Kong SAR",Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other","China, Hong Kong SAR",Food supply (kcal/capita/day),kcal/capita/day,1,1,1,1
"Roots, other","China, Hong Kong SAR",Food supply quantity (g/capita/day),g/capita/day,1,1,1,1
"Roots, other","China, Hong Kong SAR",Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other","China, Macao SAR",Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Roots, other","China, Macao SAR",Food supply (kcal/capita/day),kcal/capita/day,12,12,12,12
"Roots, other","China, Macao SAR",Food supply quantity (g/capita/day),g/capita/day,18,19,16,17.66666667
"Roots, other","China, Macao SAR",Protein supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
